"FMP_AREA","GEAR","PROCESSING_SECTOR","SPECIES","YEAR","EXVES_PRICE_LB"
"Bering Sea and Aleutian Islands","Trawl","At-Sea Processors (BSAI)","Atka Mackerel","2004",.115
"Bering Sea and Aleutian Islands","Trawl","Shoreside Processors (BSAI)","Atka Mackerel","2004",.115
"Bering Sea and Aleutian Islands","Fixed","All Sectors","Pacific Ocean Perch","2004",.737
"Bering Sea and Aleutian Islands","Fixed","At-Sea Processors (BSAI)","Pacific Ocean Perch","2004",.737
"Gulf of Alaska","All Gear","All Sectors","Pacific Ocean Perch","2004",.063
"Gulf of Alaska","Fixed","All Sectors","Pacific Ocean Perch","2004",.516
"Gulf of Alaska","Trawl","All Sectors","Pacific Ocean Perch","2004",.063
"Bering Sea and Aleutian Islands","All Gear","At-Sea Processors (BSAI)","Pacific Ocean Perch","2004",.143
"Bering Sea and Aleutian Islands","All Gear","Shoreside Processors (BSAI)","Pacific Ocean Perch","2004",.143
"Gulf of Alaska","Fixed","All Sectors","Other Rockfish","2004",.791
"Gulf of Alaska","Trawl","All Sectors","Other Rockfish","2004",.107
"Gulf of Alaska","All Gear","All Sectors","Pacific Cod","2004",.266
"Gulf of Alaska","Fixed","All Sectors","Pacific Cod","2004",.273
"Gulf of Alaska","Trawl","All Sectors","Pacific Cod","2004",.25
"Bering Sea and Aleutian Islands","Fixed","All Sectors","Atka Mackerel","2004",.015
"Bering Sea and Aleutian Islands","Fixed","At-Sea Processors (BSAI)","Atka Mackerel","2004",-9999
"Bering Sea and Aleutian Islands","Fixed","Shoreside Processors (BSAI)","Atka Mackerel","2004",.015
"Gulf of Alaska","Fixed","All Sectors","Northern Rockfish","2004",.755
"Gulf of Alaska","Trawl","All Sectors","Northern Rockfish","2004",.063
"Gulf of Alaska","All Gear","All Sectors","Other Rockfish","2004",.446
"Bering Sea and Aleutian Islands","All Gear","All Sectors","Atka Mackerel","2004",.115
"Bering Sea and Aleutian Islands","All Gear","At-Sea Processors (BSAI)","Atka Mackerel","2004",.115
"Bering Sea and Aleutian Islands","All Gear","Shoreside Processors (BSAI)","Atka Mackerel","2004",.115
"Bering Sea and Aleutian Islands","Trawl","Shoreside Processors (BSAI)","Pacific Cod","2004",.215
"Bering Sea and Aleutian Islands","All Gear","All Sectors","Pacific Ocean Perch","2004",.143
"Bering Sea and Aleutian Islands","Trawl","All Sectors","Arrowtooth Flounder","2004",.127
"Bering Sea and Aleutian Islands","Trawl","At-Sea Processors (BSAI)","Arrowtooth Flounder","2004",.127
"Bering Sea and Aleutian Islands","Trawl","Shoreside Processors (BSAI)","Arrowtooth Flounder","2004",.127
"Bering Sea and Aleutian Islands","Fixed","All Sectors","Pacific Cod","2004",.268
"Bering Sea and Aleutian Islands","Fixed","At-Sea Processors (BSAI)","Pacific Cod","2004",.27
"Bering Sea and Aleutian Islands","Fixed","Shoreside Processors (BSAI)","Pacific Cod","2004",.253
"Bering Sea and Aleutian Islands","Trawl","All Sectors","Pacific Cod","2004",.233
"Bering Sea and Aleutian Islands","Trawl","At-Sea Processors (BSAI)","Pacific Cod","2004",.248
"Gulf of Alaska","Fixed","All Sectors","Flathead Sole","2004",-9999
"Gulf of Alaska","Trawl","All Sectors","Flathead Sole","2004",.097
"Bering Sea and Aleutian Islands","All Gear","All Sectors","Other Flatfish (BSAI)","2005",.315
"Bering Sea and Aleutian Islands","All Gear","At-Sea Processors (BSAI)","Other Flatfish (BSAI)","2005",.304
"Bering Sea and Aleutian Islands","All Gear","Shoreside Processors (BSAI)","Other Flatfish (BSAI)","2005",.43
"Bering Sea and Aleutian Islands","Trawl","All Sectors","Sablefish","2005",.784
"Bering Sea and Aleutian Islands","Trawl","At-Sea Processors (BSAI)","Sablefish","2005",.784
"Bering Sea and Aleutian Islands","Trawl","Shoreside Processors (BSAI)","Sablefish","2005",.784
"Bering Sea and Aleutian Islands","Fixed","All Sectors","Northern Rockfish","2005",.738
"Bering Sea and Aleutian Islands","Fixed","At-Sea Processors (BSAI)","Northern Rockfish","2005",.738
"Bering Sea and Aleutian Islands","Fixed","Shoreside Processors (BSAI)","Northern Rockfish","2005",-9999
"Bering Sea and Aleutian Islands","All Gear","All Sectors","Sablefish","2005",1.852
"Bering Sea and Aleutian Islands","All Gear","At-Sea Processors (BSAI)","Sablefish","2005",1.506
"Bering Sea and Aleutian Islands","All Gear","Shoreside Processors (BSAI)","Sablefish","2005",2.026
"Bering Sea and Aleutian Islands","Fixed","All Sectors","Sablefish","2005",2.033
"Bering Sea and Aleutian Islands","Fixed","At-Sea Processors (BSAI)","Sablefish","2005",2.033
"Bering Sea and Aleutian Islands","Fixed","Shoreside Processors (BSAI)","Sablefish","2005",2.033
"Bering Sea and Aleutian Islands","Fixed","All Sectors","Rock Sole (BSAI)","2005",.038
"Bering Sea and Aleutian Islands","Fixed","At-Sea Processors (BSAI)","Rock Sole (BSAI)","2005",.04
"Bering Sea and Aleutian Islands","Fixed","Shoreside Processors (BSAI)","Rock Sole (BSAI)","2005",.015
"Bering Sea and Aleutian Islands","All Gear","All Sectors","Northern Rockfish","2005",.163
"Bering Sea and Aleutian Islands","All Gear","At-Sea Processors (BSAI)","Northern Rockfish","2005",.163
"Bering Sea and Aleutian Islands","All Gear","Shoreside Processors (BSAI)","Northern Rockfish","2005",.163
"Bering Sea and Aleutian Islands","Trawl","All Sectors","Rock Sole (BSAI)","2005",.266
"Bering Sea and Aleutian Islands","Trawl","At-Sea Processors (BSAI)","Rock Sole (BSAI)","2005",.266
"Bering Sea and Aleutian Islands","Trawl","Shoreside Processors (BSAI)","Rock Sole (BSAI)","2005",.266
"Bering Sea and Aleutian Islands","Trawl","All Sectors","Pollock","2005",.125
"Bering Sea and Aleutian Islands","Trawl","At-Sea Processors (BSAI)","Pollock","2005",.124
"Bering Sea and Aleutian Islands","Trawl","Shoreside Processors (BSAI)","Pollock","2005",.125
"Bering Sea and Aleutian Islands","All Gear","All Sectors","Rock Sole (BSAI)","2005",.266
"Gulf of Alaska","All Gear","All Sectors","Shallow-Water Flatfish (GOA)","2005",.204
"Gulf of Alaska","Fixed","All Sectors","Shallow-Water Flatfish (GOA)","2005",-9999
"Gulf of Alaska","Trawl","All Sectors","Shallow-Water Flatfish (GOA)","2005",.204
"Bering Sea and Aleutian Islands","Trawl","All Sectors","Flathead Sole","2005",.226
"Bering Sea and Aleutian Islands","Trawl","At-Sea Processors (BSAI)","Flathead Sole","2005",.226
"Bering Sea and Aleutian Islands","Trawl","Shoreside Processors (BSAI)","Flathead Sole","2005",.226
"Bering Sea and Aleutian Islands","All Gear","At-Sea Processors (BSAI)","Rock Sole (BSAI)","2005",.266
"Bering Sea and Aleutian Islands","All Gear","Shoreside Processors (BSAI)","Rock Sole (BSAI)","2005",.266
"Gulf of Alaska","Trawl","All Sectors","Deep-Water Flatfish (GOA)","2005",.109
"Gulf of Alaska","All Gear","All Sectors","Dusky Rockfish","2005",.109
"Gulf of Alaska","Fixed","All Sectors","Dusky Rockfish","2005",.288
"Gulf of Alaska","Trawl","All Sectors","Dusky Rockfish","2005",.105
"Gulf of Alaska","All Gear","All Sectors","Flathead Sole","2005",.111
"Gulf of Alaska","Trawl","All Sectors","Atka Mackerel","2005",.14
"Gulf of Alaska","All Gear","All Sectors","Deep-Water Flatfish (GOA)","2005",.111
"Gulf of Alaska","Fixed","All Sectors","Deep-Water Flatfish (GOA)","2005",.496
"Bering Sea and Aleutian Islands","All Gear","All Sectors","Arrowtooth Flounder","2005",.155
"Bering Sea and Aleutian Islands","All Gear","At-Sea Processors (BSAI)","Arrowtooth Flounder","2005",.155
"Bering Sea and Aleutian Islands","All Gear","Shoreside Processors (BSAI)","Arrowtooth Flounder","2005",.166
"Bering Sea and Aleutian Islands","Fixed","All Sectors","Arrowtooth Flounder","2005",.04
"Bering Sea and Aleutian Islands","Fixed","At-Sea Processors (BSAI)","Arrowtooth Flounder","2005",.04
"Bering Sea and Aleutian Islands","Fixed","Shoreside Processors (BSAI)","Arrowtooth Flounder","2005",.015
"Gulf of Alaska","Fixed","All Sectors","Arrowtooth Flounder","2005",.496
"Bering Sea and Aleutian Islands","Fixed","All Sectors","Other Rockfish","2005",.724
"Bering Sea and Aleutian Islands","Fixed","At-Sea Processors (BSAI)","Other Rockfish","2005",.738
"Bering Sea and Aleutian Islands","Fixed","Shoreside Processors (BSAI)","Other Rockfish","2005",.675
"Bering Sea and Aleutian Islands","Trawl","All Sectors","Other Rockfish","2005",.365
"Bering Sea and Aleutian Islands","Trawl","At-Sea Processors (BSAI)","Other Rockfish","2005",.369
"Bering Sea and Aleutian Islands","Trawl","Shoreside Processors (BSAI)","Other Rockfish","2005",.193
"Gulf of Alaska","Trawl","All Sectors","Arrowtooth Flounder","2005",.071
"Gulf of Alaska","All Gear","All Sectors","Atka Mackerel","2005",.14
"Gulf of Alaska","Fixed","All Sectors","Atka Mackerel","2005",-9999
"Bering Sea and Aleutian Islands","Fixed","All Sectors","Yellowfin Sole (BSAI)","2005",.04
"Bering Sea and Aleutian Islands","Fixed","At-Sea Processors (BSAI)","Yellowfin Sole (BSAI)","2005",.04
"Bering Sea and Aleutian Islands","Fixed","Shoreside Processors (BSAI)","Yellowfin Sole (BSAI)","2005",.015
"Bering Sea and Aleutian Islands","Trawl","All Sectors","Yellowfin Sole (BSAI)","2005",.17
"Bering Sea and Aleutian Islands","All Gear","All Sectors","Other Rockfish","2005",.488
"Bering Sea and Aleutian Islands","All Gear","At-Sea Processors (BSAI)","Other Rockfish","2005",.478
"Bering Sea and Aleutian Islands","All Gear","Shoreside Processors (BSAI)","Other Rockfish","2005",.591
"Bering Sea and Aleutian Islands","Trawl","At-Sea Processors (BSAI)","Yellowfin Sole (BSAI)","2005",.17
"Bering Sea and Aleutian Islands","Trawl","Shoreside Processors (BSAI)","Yellowfin Sole (BSAI)","2005",.17
"Gulf of Alaska","All Gear","All Sectors","Arrowtooth Flounder","2005",.076
"Bering Sea and Aleutian Islands","Fixed","All Sectors","Other Groundfish","2005",.488
"Bering Sea and Aleutian Islands","Fixed","At-Sea Processors (BSAI)","Other Groundfish","2005",.483
"Bering Sea and Aleutian Islands","Fixed","Shoreside Processors (BSAI)","Other Groundfish","2005",.64
"Bering Sea and Aleutian Islands","All Gear","All Sectors","Yellowfin Sole (BSAI)","2005",.17
"Bering Sea and Aleutian Islands","All Gear","At-Sea Processors (BSAI)","Yellowfin Sole (BSAI)","2005",.17
"Bering Sea and Aleutian Islands","All Gear","Shoreside Processors (BSAI)","Yellowfin Sole (BSAI)","2005",.135
"Bering Sea and Aleutian Islands","Trawl","All Sectors","Other Groundfish","2005",.052
"Bering Sea and Aleutian Islands","Trawl","At-Sea Processors (BSAI)","Other Groundfish","2005",.052
"Bering Sea and Aleutian Islands","Trawl","Shoreside Processors (BSAI)","Other Groundfish","2005",.052
"Bering Sea and Aleutian Islands","Fixed","All Sectors","Turbot (BSAI)","2005",.041
"Bering Sea and Aleutian Islands","Fixed","At-Sea Processors (BSAI)","Turbot (BSAI)","2005",.04
"Bering Sea and Aleutian Islands","Fixed","Shoreside Processors (BSAI)","Turbot (BSAI)","2005",.078
"Bering Sea and Aleutian Islands","Trawl","All Sectors","Turbot (BSAI)","2005",.39
"Bering Sea and Aleutian Islands","Trawl","At-Sea Processors (BSAI)","Turbot (BSAI)","2005",.39
"Bering Sea and Aleutian Islands","Trawl","Shoreside Processors (BSAI)","Turbot (BSAI)","2005",.39
"Bering Sea and Aleutian Islands","All Gear","All Sectors","Other Groundfish","2005",.372
"Bering Sea and Aleutian Islands","All Gear","At-Sea Processors (BSAI)","Other Groundfish","2005",.405
"Bering Sea and Aleutian Islands","All Gear","Shoreside Processors (BSAI)","Other Groundfish","2005",.157
"Bering Sea and Aleutian Islands","Fixed","All Sectors","Other Flatfish (BSAI)","2005",.04
"Bering Sea and Aleutian Islands","Fixed","At-Sea Processors (BSAI)","Other Flatfish (BSAI)","2005",.04
"Bering Sea and Aleutian Islands","Fixed","Shoreside Processors (BSAI)","Other Flatfish (BSAI)","2005",-9999
"Bering Sea and Aleutian Islands","All Gear","All Sectors","Turbot (BSAI)","2005",.134
"Bering Sea and Aleutian Islands","All Gear","At-Sea Processors (BSAI)","Turbot (BSAI)","2005",.133
"Bering Sea and Aleutian Islands","All Gear","Shoreside Processors (BSAI)","Turbot (BSAI)","2005",.199
"Bering Sea and Aleutian Islands","Trawl","All Sectors","Other Flatfish (BSAI)","2005",.316
"Bering Sea and Aleutian Islands","Trawl","At-Sea Processors (BSAI)","Other Flatfish (BSAI)","2005",.305
"Bering Sea and Aleutian Islands","Trawl","Shoreside Processors (BSAI)","Other Flatfish (BSAI)","2005",.43
"Bering Sea and Aleutian Islands","Trawl","All Sectors","Northern Rockfish","2005",.163
"Bering Sea and Aleutian Islands","Trawl","At-Sea Processors (BSAI)","Northern Rockfish","2005",.163
"Bering Sea and Aleutian Islands","Trawl","Shoreside Processors (BSAI)","Northern Rockfish","2005",.163
"Bering Sea and Aleutian Islands","Fixed","Shoreside Processors (BSAI)","Flathead Sole","2005",.015
"Bering Sea and Aleutian Islands","Fixed","All Sectors","Pollock","2005",.074
"Bering Sea and Aleutian Islands","Fixed","At-Sea Processors (BSAI)","Pollock","2005",.074
"Bering Sea and Aleutian Islands","Fixed","Shoreside Processors (BSAI)","Pollock","2005",.074
"Bering Sea and Aleutian Islands","All Gear","All Sectors","Pollock","2005",.124
"Bering Sea and Aleutian Islands","All Gear","At-Sea Processors (BSAI)","Pollock","2005",.124
"Bering Sea and Aleutian Islands","All Gear","Shoreside Processors (BSAI)","Pollock","2005",.125
"Gulf of Alaska","All Gear","All Sectors","Rex Sole (GOA)","2005",.137
"Gulf of Alaska","Trawl","All Sectors","Rex Sole (GOA)","2005",.137
"Gulf of Alaska","All Gear","All Sectors","Sablefish","2005",2.221
"Gulf of Alaska","Fixed","All Sectors","Sablefish","2005",2.258
"Gulf of Alaska","Trawl","All Sectors","Sablefish","2005",1.708
"Bering Sea and Aleutian Islands","Fixed","All Sectors","Flathead Sole","2005",.04
"Bering Sea and Aleutian Islands","Fixed","At-Sea Processors (BSAI)","Flathead Sole","2005",.04
"Gulf of Alaska","All Gear","All Sectors","Pollock","2005",.124
"Gulf of Alaska","Fixed","All Sectors","Pollock","2005",.086
"Gulf of Alaska","Trawl","All Sectors","Pollock","2005",.124
"Bering Sea and Aleutian Islands","All Gear","All Sectors","Flathead Sole","2005",.225
"Bering Sea and Aleutian Islands","All Gear","At-Sea Processors (BSAI)","Flathead Sole","2005",.225
"Bering Sea and Aleutian Islands","All Gear","Shoreside Processors (BSAI)","Flathead Sole","2005",.226
"Bering Sea and Aleutian Islands","Trawl","All Sectors","Pacific Ocean Perch","2005",.246
"Bering Sea and Aleutian Islands","Trawl","At-Sea Processors (BSAI)","Pacific Ocean Perch","2005",.246
"Bering Sea and Aleutian Islands","Trawl","Shoreside Processors (BSAI)","Pacific Ocean Perch","2005",.246
"Bering Sea and Aleutian Islands","Trawl","All Sectors","Atka Mackerel","2005",.125
"Bering Sea and Aleutian Islands","Trawl","At-Sea Processors (BSAI)","Atka Mackerel","2005",.125
"Bering Sea and Aleutian Islands","Trawl","Shoreside Processors (BSAI)","Atka Mackerel","2005",.125
"Bering Sea and Aleutian Islands","Fixed","All Sectors","Pacific Ocean Perch","2005",.738
"Bering Sea and Aleutian Islands","Fixed","At-Sea Processors (BSAI)","Pacific Ocean Perch","2005",.738
"Bering Sea and Aleutian Islands","Fixed","Shoreside Processors (BSAI)","Pacific Ocean Perch","2005",-9999
"Gulf of Alaska","All Gear","All Sectors","Pacific Ocean Perch","2005",.105
"Gulf of Alaska","Fixed","All Sectors","Pacific Ocean Perch","2005",.064
"Gulf of Alaska","Trawl","All Sectors","Pacific Ocean Perch","2005",.105
"Bering Sea and Aleutian Islands","All Gear","All Sectors","Pacific Ocean Perch","2005",.246
"Bering Sea and Aleutian Islands","All Gear","At-Sea Processors (BSAI)","Pacific Ocean Perch","2005",.246
"Bering Sea and Aleutian Islands","All Gear","Shoreside Processors (BSAI)","Pacific Ocean Perch","2005",.246
"Gulf of Alaska","Fixed","All Sectors","Other Rockfish","2005",.716
"Gulf of Alaska","Trawl","All Sectors","Other Rockfish","2005",.138
"Gulf of Alaska","All Gear","All Sectors","Pacific Cod","2005",.288
"Gulf of Alaska","Fixed","All Sectors","Pacific Cod","2005",.297
"Gulf of Alaska","Trawl","All Sectors","Pacific Cod","2005",.269
"Bering Sea and Aleutian Islands","Fixed","All Sectors","Atka Mackerel","2005",.015
"Bering Sea and Aleutian Islands","Fixed","At-Sea Processors (BSAI)","Atka Mackerel","2005",.015
"Bering Sea and Aleutian Islands","Fixed","Shoreside Processors (BSAI)","Atka Mackerel","2005",.015
"Gulf of Alaska","All Gear","All Sectors","Northern Rockfish","2005",.104
"Gulf of Alaska","Fixed","All Sectors","Northern Rockfish","2005",.128
"Gulf of Alaska","Trawl","All Sectors","Northern Rockfish","2005",.104
"Gulf of Alaska","All Gear","All Sectors","Other Rockfish","2005",.413
"Bering Sea and Aleutian Islands","All Gear","All Sectors","Atka Mackerel","2005",.125
"Bering Sea and Aleutian Islands","All Gear","At-Sea Processors (BSAI)","Atka Mackerel","2005",.125
"Bering Sea and Aleutian Islands","All Gear","Shoreside Processors (BSAI)","Atka Mackerel","2005",.124
"Bering Sea and Aleutian Islands","Trawl","All Sectors","Pacific Cod","2005",.244
"Bering Sea and Aleutian Islands","Trawl","At-Sea Processors (BSAI)","Pacific Cod","2005",.259
"Bering Sea and Aleutian Islands","Trawl","Shoreside Processors (BSAI)","Pacific Cod","2005",.227
"Bering Sea and Aleutian Islands","Trawl","All Sectors","Arrowtooth Flounder","2005",.173
"Bering Sea and Aleutian Islands","Trawl","At-Sea Processors (BSAI)","Arrowtooth Flounder","2005",.173
"Bering Sea and Aleutian Islands","Trawl","Shoreside Processors (BSAI)","Arrowtooth Flounder","2005",.173
"Bering Sea and Aleutian Islands","Fixed","All Sectors","Pacific Cod","2005",.319
"Bering Sea and Aleutian Islands","Fixed","At-Sea Processors (BSAI)","Pacific Cod","2005",.323
"Bering Sea and Aleutian Islands","Fixed","Shoreside Processors (BSAI)","Pacific Cod","2005",.291
"Gulf of Alaska","Fixed","All Sectors","Flathead Sole","2005",.496
"Gulf of Alaska","Trawl","All Sectors","Flathead Sole","2005",.111
"Bering Sea and Aleutian Islands","All Gear","All Sectors","Pacific Cod","2005",.292
"Bering Sea and Aleutian Islands","All Gear","At-Sea Processors (BSAI)","Pacific Cod","2005",.307
"Bering Sea and Aleutian Islands","All Gear","Shoreside Processors (BSAI)","Pacific Cod","2005",.247
"Bering Sea and Aleutian Islands","Trawl","All Sectors","Sablefish","2006",.893
"Bering Sea and Aleutian Islands","Trawl","At-Sea Processors (BSAI)","Sablefish","2006",.893
"Bering Sea and Aleutian Islands","Trawl","Shoreside Processors (BSAI)","Sablefish","2006",.893
"Bering Sea and Aleutian Islands","All Gear","At-Sea Processors (BSAI)","Other Flatfish (BSAI)","2006",.136
"Bering Sea and Aleutian Islands","All Gear","Shoreside Processors (BSAI)","Other Flatfish (BSAI)","2006",.412
"Bering Sea and Aleutian Islands","Trawl","Shoreside Processors (BSAI)","Rock Sole (BSAI)","2006",.261
