"year","filename","port","category","species","January","Feburary","March","April","May","June","July","August","September","October","November","December","Total"
2004,"20.pdf","Port Orford","Fish:","Sole, petrale","0","0","0","0","0","10","0","0","0","0","4","2","16"
2004,"20.pdf","Port Orford","Fish:","Sole, sand","0","0","0","0","0","3","0","0","0","0","0","0","3"
2004,"20.pdf","Port Orford","Fish:","Tuna, albacore","0","0","0","0","0","743","0","4224","6574","0","0","0","11541"
2004,"20.pdf","Port Orford","Fish:","Whiting, Pacific (hake)","0","0","0","0","0","5","0","0","0","0","0","0","5"
2004,"20.pdf","Port Orford","Fish:","Wolfeel","0","0","0","0","0","0","28","6","0","0","0","0","34"
2004,"20.pdf","Port Orford","Crustaceans:","Crab, Dungeness (ocean)","818782","235381","101595","72001","44552","16473","4772","7659","0","0","717","795994","2097926"
2004,"20.pdf","Port Orford","Crustaceans:","Shrimp, coonstripe","0","0","0","0","0","71","0","60","66","193","0","0","390"
2004,"20.pdf","Port Orford","Crustaceans:","Shrimp, spot","0","0","0","0","0","56","702","278","508","552","0","0","2096"
2004,"20.pdf","Port Orford","Mollusks:","Abalone, flat","0","163","358","128","0","0","84","0","255","0","0","0","988"
2004,"20.pdf","Port Orford","Mollusks:","Octopus","392","0","0","75","65","0","0","0","0","0","0","32","564"
2004,"20.pdf","Port Orford","Mollusks:","Squid, market","0","0","0","0","0","0","0","24","0","0","0","0","24"
2004,"20.pdf","Port Orford","Other invertebrates:","Sea cucumber","0","0","0","266","0","0","0","0","0","0","0","0","266"
2004,"20.pdf","Port Orford","Other invertebrates:","Sea urchin, red","7731","15243","7592","13918","0","713","518","0","0","8598","66208","32184","152705"
2004,"20.pdf","Port Orford","Other invertebrates:","Total","836589","259458","133118","120034","121957","153441","99331","130289","115689","117525","118552","837186","3043169"
2004,"21.pdf","Gold Beach","Fish:","Cabezon","774","661","884","1550","2740","1724","1817","2064","2155","542","0","0","14911"
2004,"21.pdf","Gold Beach","Fish:","Greenling, unspecified","115","417","1224","1632","3353","1697","2339","3643","4591","0","0","0","19011"
2004,"21.pdf","Gold Beach","Fish:","Lingcod","0","0","0","0","3858","4182","2917","3266","3305","406","0","0","17934"
2004,"21.pdf","Gold Beach","Fish:","Rockfish, black","261","1151","2716","6868","5334","9258","4819","5031","8825","0","0","0","44263"
2004,"21.pdf","Gold Beach","Fish:","Rockfish, blue","37","578","151","40","270","930","181","888","200","0","0","0","3275"
2004,"21.pdf","Gold Beach","Fish:","Rockfish, tiger","0","0","0","2","0","3","0","0","0","0","0","0","5"
2004,"21.pdf","Gold Beach","Fish:","Rockfish, vermillion","0","55","40","103","481","299","89","100","297","17","0","0","1481"
2004,"21.pdf","Gold Beach","Fish:","Rockfish, yellowtail","0","0","0","7","75","25","0","0","0","0","0","0","107"
2004,"21.pdf","Gold Beach","Fish:","Rockfish, nearshore","54","122","289","390","2335","1358","620","566","847","59","0","0","6640"
2004,"21.pdf","Gold Beach","Fish:","Salmon, Chinook","0","0","0","160","4508","3566","2290","10081","408","0","0","0","21013"
2004,"21.pdf","Gold Beach","Fish:","Sole, sand","0","0","0","0","0","0","4","0","0","0","0","0","4"
2004,"21.pdf","Gold Beach","Fish:","Tuna, albacore","0","0","0","0","0","0","17","0","4594","0","0","0","4611"
2004,"21.pdf","Gold Beach","Fish:","Wolfeel","0","0","0","0","12","0","0","0","0","0","0","0","12"
2004,"21.pdf","Gold Beach","Crustaceans:","Crab, Dungeness (ocean)","794","1896","1190","4658","1830","1109","992","513","0","0","0","879","13861"
2004,"21.pdf","Gold Beach","Mollusks:","Abalone, flat","0","0","0","0","0","434","0","238","597","72","0","0","1341"
2004,"21.pdf","Gold Beach","Other invertebrates:","Sea urchin, red","0","0","0","0","0","0","0","0","0","6825","0","0","6825"
2004,"21.pdf","Gold Beach","Other invertebrates:","Total","2035","4880","6494","15410","24796","24585","16085","26390","25819","7921","0","879","155294"
2004,"22.pdf","Brookings","Fish:","Cabezon","19","162","1671","4192","2648","915","516","573","592","187","0","0","11475"
2004,"22.pdf","Brookings","Fish:","Flounder, arrowtooth","0","86","64","433","1292","84","545","4172","2666","2010","3235","0","14587"
2004,"22.pdf","Brookings","Fish:","Flounder, starry","0","0","0","0","0","0","7","60","108","0","0","0","175"
2004,"22.pdf","Brookings","Fish:","Greenling, unspecified","38","82","527","517","350","301","411","628","613","0","0","0","3467"
2004,"22.pdf","Brookings","Fish:","Grenadier","0","606","0","2733","0","0","0","0","3962","53","170","0","7524"
2004,"22.pdf","Brookings","Fish:","Halibut, Pacific","0","0","0","0","0","0","0","443","0","0","0","0","443"
2004,"22.pdf","Brookings","Fish:","Lingcod","0","0","0","0","2956","1695","991","1595","2244","208","0","0","9689"
2004,"22.pdf","Brookings","Fish:","Pacific ocean perch","0","0","0","8","3","7","10","0","2","0","0","0","30"
2004,"22.pdf","Brookings","Fish:","Rockfish, black","106","851","1408","4633","6411","3416","3330","7257","6793","0","0","0","34205"
2004,"22.pdf","Brookings","Fish:","Rockfish, blue","0","37","137","53","2","14","69","399","129","0","0","0","840"
2004,"22.pdf","Brookings","Fish:","Rockfish, canary","0","0","0","0","0","0","176","3","0","0","0","0","179"
2004,"22.pdf","Brookings","Fish:","Rockfish, darkblotched","0","0","0","249","108","951","117","200","233","0","0","0","1858"
2004,"22.pdf","Brookings","Fish:","Rockfish, vermillion","0","0","10","48","48","0","9","20","9","12","0","0","156"
2004,"22.pdf","Brookings","Fish:","Rockfish, yelloweye","0","0","0","0","0","0","0","67","0","0","0","0","67"
2004,"22.pdf","Brookings","Fish:","Rockfish, yellowtail","0","0","0","0","0","0","11","4","4","0","0","0","19"
2004,"22.pdf","Brookings","Fish:","Rockfish, nearshore","2","37","181","129","136","328","456","305","361","154","0","0","2089"
2004,"22.pdf","Brookings","Fish:","Rockfish, shelf","0","0","0","0","0","0","0","2","0","0","0","0","2"
2004,"22.pdf","Brookings","Fish:","Rockfish, slope","0","0","0","189","414","1034","935","1371","751","204","173","0","5071"
2004,"22.pdf","Brookings","Fish:","Thornyhead, longspine","0","1592","1770","12048","723","6192","72","7309","7091","6631","9553","0","52981"
2004,"22.pdf","Brookings","Fish:","Thornyhead, shortspine","0","860","431","6514","2253","2850","3280","2247","2578","2699","4493","0","28205"
2004,"22.pdf","Brookings","Fish:","Sablefish","0","4663","4972","24853","13172","26637","29849","15854","31234","35384","23446","0","210064"
2004,"22.pdf","Brookings","Fish:","Salmon, Chinook","0","0","49","640","5866","32383","22714","65644","3937","4114","597","0","135944"
2004,"22.pdf","Brookings","Fish:","Sanddab, Pacific","0","0","0","0","0","0","145","1720","130","0","0","0","1995"
2004,"22.pdf","Brookings","Fish:","Skates and rays","0","2417","0","2765","0","2323","1407","0","813","580","90","0","10395"
2004,"22.pdf","Brookings","Fish:","Sole, curlfin (turbot)","0","0","0","0","0","0","0","600","265","0","0","0","865"
2004,"22.pdf","Brookings","Fish:","Sole, dover","0","66544","65418","140344","39241","36828","59950","62831","41456","68408","73892","0","654912"
2004,"22.pdf","Brookings","Fish:","Sole, english","0","377","805","301","87","119","4140","2085","1444","0","0","0","9358"
2004,"22.pdf","Brookings","Fish:","Sole, petrale","0","8704","4911","442","237","0","2729","5465","757","7","3638","0","26890"
2004,"22.pdf","Brookings","Fish:","Sole, rex","0","3302","3579","7626","8189","5918","7879","7810","4755","7499","10096","0","66653"
2004,"22.pdf","Brookings","Fish:","Sole, sand","0","0","0","0","0","0","0","725","520","0","0","0","1245"
2004,"22.pdf","Brookings","Fish:","Tuna, albacore","0","0","0","0","0","166","6323","12314","22837","6574","8897","0","57111"
2004,"22.pdf","Brookings","Crustaceans:","Crab, Dungeness (ocean)","919182","319021","133572","61394","29173","4288","1322","0","0","697","729","3275530","4744908"
2004,"22.pdf","Brookings","Crustaceans:","Shrimp, pink","0","0","0","0","62240","8102","7722","0","0","0","0","0","78064"
2004,"22.pdf","Brookings","Mollusks:","Abalone, flat","0","0","0","0","0","92","0","0","0","0","0","0","92"
2004,"22.pdf","Brookings","Mollusks:","Octopus","636","585","154","0","0","0","0","80","0","0","0","24","1479"
2004,"22.pdf","Brookings","Mollusks:","Total","919983","409926","219659","270111","175549","134643","155115","201783","136284","135421","139009","3275554","6173037"
2004,"6.pdf","Columbia River","Fish:","Flounder, starry","0","0","0","0","0","0","0","2457","0","0","0","0","2457"
2004,"6.pdf","Columbia River","Fish:","Salmon, Chinook","0","1468","147096","73247","37928","11181","5176","208444","346609","78237","0","0","909386"
2004,"6.pdf","Columbia River","Fish:","Salmon, chum","0","0","0","0","0","0","0","0","13","447","0","0","460"
2004,"6.pdf","Columbia River","Fish:","Salmon, coho","0","0","0","0","0","0","5","15066","532567","206705","189","0","754532"
2004,"6.pdf","Columbia River","Fish:","Salmon, sockeye","0","0","0","0","0","715","888","0","0","0","0","0","1603"
2004,"6.pdf","Columbia River","Fish:","Shad, american","0","0","0","0","46000","66896","0","0","0","0","0","0","112896"
2004,"6.pdf","Columbia River","Fish:","Smelt (eulachon)","94","503","155","0","0","0","0","0","0","0","0","0","752"
2004,"6.pdf","Columbia River","Fish:","Sturgeon, green","0","0","0","0","0","23","0","63","417","396","0","0","899"
2004,"6.pdf","Columbia River","Fish:","Sturgeon, white","33732","12321","3604","871","2153","1303","775","60257","17478","46736","0","0","179230"
2004,"6.pdf","Columbia River","Fish:","Total","33826","14292","150855","74118","86081","80118","6844","286287","897084","332521","189","0","1962215"
2004,"6.pdf","Columbia River","Fish:","Above bonneville dam","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
2004,"6.pdf","Columbia River","Fish:","Salmon, Chinook","0","0","0","0","42181","4075","34922","44632","672926","58261","0","0","856997"
2004,"6.pdf","Columbia River","Fish:","Salmon, chum","0","0","0","0","0","0","51","0","0","0","0","0","51"
2004,"6.pdf","Columbia River","Fish:","Salmon, coho","0","0","0","0","0","0","41","64","23099","5677","0","0","28881"
2004,"6.pdf","Columbia River","Fish:","Salmon, sockeye","0","0","0","0","0","0","986","0","0","0","0","0","986"
2004,"6.pdf","Columbia River","Fish:","Steelhead","0","0","70","0","44","0","71","411","2571","0","0","0","3167"
2004,"6.pdf","Columbia River","Fish:","Sturgeon, white","0","4849","10636","0","0","0","0","0","0","0","0","0","15485"
2004,"6.pdf","Columbia River","Fish:","Walleye","0","0","17","0","0","0","0","0","0","0","0","0","17"
2004,"6.pdf","Columbia River","Fish:","Total","0","4849","10723","0","42225","4075","36071","45107","698596","63938","0","0","905584"
2004,"6.pdf","Columbia River","Fish:","Total","33826","19141","161578","74118","128306","84193","42915","331394","1595680","396459","189","0","2867799"
2004,"7.pdf","Astoria","Fish:","Anchovy, northern","0","0","0","0","0","0","0","6","101","2014","0","0","2121"
2004,"7.pdf","Astoria","Fish:","Cod, Pacific","2389","10640","35602","57834","269453","267150","105687","235353","148868","1814","262","1048","1136100"
2004,"7.pdf","Astoria","Fish:","Flounder, arrowtooth","106686","168059","165631","100494","371683","111784","77907","179420","99196","23834","40423","80337","1525454"
2004,"7.pdf","Astoria","Fish:","Flounder, starry","3952","13767","6787","954","2267","8875","5763","81732","17566","0","0","0","141663"
2004,"7.pdf","Astoria","Fish:","Grenadier","70","0","0","110","111","93","0","0","0","474","9","0","867"
2004,"7.pdf","Astoria","Fish:","Hagfish, unspecified","0","0","0","0","0","0","0","0","23100","72917","6732","20988","123737"
2004,"7.pdf","Astoria","Fish:","Halibut, Pacific","0","0","0","0","0","18339","15715","55709","0","0","0","0","89763"
2004,"7.pdf","Astoria","Fish:","Herring, Pacific","0","0","0","0","0","4211","18557","0","0","0","0","0","22768"
2004,"7.pdf","Astoria","Fish:","Lingcod","0","43","224","1391","5048","8057","13002","8497","12708","932","714","1572","52188"
2004,"7.pdf","Astoria","Fish:","Mackerel, jack","0","0","0","0","0","47","11134","21549","37313","10226","0","0","80269"
2004,"7.pdf","Astoria","Fish:","Mackerel, Pacific","0","0","0","0","0","0","0","7717","103571","122006","330","0","233624"
2004,"7.pdf","Astoria","Fish:","Pacific ocean perch","6492","15715","9771","8518","23982","11397","14838","12550","25323","7448","6563","6227","148824"
2004,"7.pdf","Astoria","Fish:","Rockfish, black","47","168","334","268","206","240","262","697","175","0","0","0","2397"
2004,"7.pdf","Astoria","Fish:","Rockfish, canary","0","0","0","6","238","932","1528","2026","1281","18","0","0","6029"
2004,"7.pdf","Astoria","Fish:","Rockfish, darkblotched","5858","7060","5143","5217","13915","11223","14376","16627","22666","4261","0","0","106346"
2004,"7.pdf","Astoria","Fish:","Rockfish, widow","4","0","0","5","0","2775","6343","7056","2989","286","0","0","19458"
2004,"7.pdf","Astoria","Fish:","Rockfish, yelloweye","0","0","0","0","0","93","58","42","114","10","0","0","317"
2004,"7.pdf","Astoria","Fish:","Rockfish, yellowtail","0","0","209","1869","7301","68555","50659","24384","43034","97","0","0","196108"
2004,"7.pdf","Astoria","Fish:","Rockfish, nearshore","0","0","8","25","79","237","68","1099","248","0","0","0","1764"
2004,"7.pdf","Astoria","Fish:","Rockfish, shelf","14","9","0","2","30","76","1279","617","954","0","0","14","2995"
2004,"7.pdf","Astoria","Fish:","Rockfish, slope","15778","8621","16359","12012","36324","10652","14764","9455","21814","9910","7847","4674","168210"
2004,"7.pdf","Astoria","Fish:","Thornyhead, longspine","5407","2370","4390","25033","16785","15375","3054","268","1933","7548","7185","7067","96415"
2004,"7.pdf","Astoria","Fish:","Thornyhead, shortspine","8985","16257","17313","19003","24563","13045","8858","10383","12701","25027","29493","19649","205277"
2004,"7.pdf","Astoria","Fish:","Sablefish","56753","64284","67103","58971","114940","189716","150160","142916","361485","119815","160087","85181","1571411"
2004,"7.pdf","Astoria","Fish:","Salmon, Chinook","0","0","0","6253","126280","4950","4346","8824","8503","0","0","0","159156"
2004,"7.pdf","Astoria","Fish:","Salmon, chum","0","0","0","0","0","114","64","0","0","0","0","0","178"
2004,"7.pdf","Astoria","Fish:","Salmon, coho","0","0","0","0","0","40","1877","9115","42521","0","0","0","53553"
2004,"7.pdf","Astoria","Fish:","Sanddab, Pacific","647","2569","3194","7465","15631","34442","19865","68833","18111","10","0","0","170767"
2004,"7.pdf","Astoria","Fish:","Sardine, Pacific","0","0","0","0","0","4853619","23859032","29129018","13445427","5708299","1678914","468886","79143195"
2004,"7.pdf","Astoria","Fish:","Shad, american","0","0","0","0","0","9593","39589","20281","78","0","0","0","69541"
2004,"7.pdf","Astoria","Fish:","Shark, blue","0","0","0","0","0","0","87","0","0","0","0","0","87"
2004,"7.pdf","Astoria","Fish:","Shark, sixgill","0","53","0","0","0","0","0","0","0","0","0","0","53"
2004,"7.pdf","Astoria","Fish:","Shark, soupfin","1282","125","0","0","28","0","105","78","0","0","0","0","1618"
2004,"7.pdf","Astoria","Fish:","Shark, spiny dogfish","0","0","0","0","0","51","56","0","0","0","0","0","107"
2004,"7.pdf","Astoria","Fish:","Shark, thresher","0","0","0","0","0","7","419","345","0","398","0","0","1169"
2004,"7.pdf","Astoria","Fish:","Shark, other species","0","10","0","0","0","0","69","0","0","0","0","0","79"
2004,"7.pdf","Astoria","Fish:","Skates and rays","50627","85930","47645","20771","37626","19829","26109","35024","12658","1545","115","400","338279"
2004,"7.pdf","Astoria","Fish:","Sole, curlfin (turbot)","0","0","90","15","20","47","0","26","0","0","0","0","198"
2004,"7.pdf","Astoria","Fish:","Sole, dover","357419","491178","521017","396981","358128","185087","263107","234276","386880","190310","344933","248483","3977799"
2004,"7.pdf","Astoria","Fish:","Sole, english","21967","28946","21997","14048","62264","101686","72902","150998","73806","1233","1689","11667","563203"
2004,"7.pdf","Astoria","Fish:","Sole, flathead","0","0","1620","190","8563","13371","22887","13075","13305","233","0","0","73244"
2004,"7.pdf","Astoria","Fish:","Sole, petrale","302956","310189","83593","32668","123299","116745","81127","128651","81854","3899","6592","52744","1324317"
2004,"7.pdf","Astoria","Fish:","Sole, rex","10034","15985","12849","12269","36071","40448","27977","64306","45896","3597","4252","3581","277265"
2004,"7.pdf","Astoria","Fish:","Sole, rock","0","1","94","146","95","119","301","4088","750","0","0","0","5594"
2004,"7.pdf","Astoria","Fish:","Sole, sand","2853","3791","8673","9775","20473","26902","17704","75133","21872","0","0","0","187176"
2004,"7.pdf","Astoria","Fish:","Sturgeon, green","0","0","0","0","125","44","116","108","67","0","0","0","460"
2004,"7.pdf","Astoria","Fish:","Sturgeon, white","0","0","0","30","0","0","0","0","34","0","0","0","64"
