"year","filename","species","county","month","landings_lb","landings_kg","value_usd"
2016,"CRAYFISH_2016.pdf","Crayfish","Jefferson","June",8330,3778.42492515067,22534
2016,"CRAYFISH_2016.pdf","Crayfish","Jefferson","March",0,0,0
2016,"CRAYFISH_2016.pdf","Crayfish","Jefferson","May",5306,2406.7614229111,14796
2016,"CRAYFISH_2016.pdf","Crayfish","Jefferson","November",0,0,0
2016,"CRAYFISH_2016.pdf","Crayfish","Jefferson","October",516,234.053692842467,1445
2016,"CRAYFISH_2016.pdf","Crayfish","Jefferson","September",9462,4291.89155363453,27292
2016,"CRAYFISH_2016.pdf","Crayfish","Marion","April",0,0,0
2016,"CRAYFISH_2016.pdf","Crayfish","Marion","August",0,0,0
2016,"CRAYFISH_2016.pdf","Crayfish","Marion","December",0,0,0
2016,"CRAYFISH_2016.pdf","Crayfish","Marion","February",0,0,0
2016,"CRAYFISH_2016.pdf","Crayfish","Marion","January",0,0,0
2016,"CRAYFISH_2016.pdf","Crayfish","Marion","July",0,0,0
2016,"CRAYFISH_2016.pdf","Crayfish","Marion","June",0,0,0
2016,"CRAYFISH_2016.pdf","Crayfish","Marion","March",0,0,0
2016,"CRAYFISH_2016.pdf","Crayfish","Marion","May",0,0,0
2016,"CRAYFISH_2016.pdf","Crayfish","Marion","November",0,0,0
2016,"CRAYFISH_2016.pdf","Crayfish","Marion","October",223,101.151111441609,704
2016,"CRAYFISH_2016.pdf","Crayfish","Marion","September",0,0,0
2016,"CRAYFISH_2016.pdf","Crayfish","Multnomah","April",0,0,0
2016,"CRAYFISH_2016.pdf","Crayfish","Multnomah","August",111,50.3487595068097,333
2016,"CRAYFISH_2016.pdf","Crayfish","Multnomah","December",0,0,0
2016,"CRAYFISH_2016.pdf","Crayfish","Multnomah","February",0,0,0
2016,"CRAYFISH_2016.pdf","Crayfish","Multnomah","January",0,0,0
2016,"CRAYFISH_2016.pdf","Crayfish","Multnomah","July",0,0,0
2016,"CRAYFISH_2016.pdf","Crayfish","Multnomah","June",0,0,0
2016,"CRAYFISH_2016.pdf","Crayfish","Multnomah","March",0,0,0
2016,"CRAYFISH_2016.pdf","Crayfish","Multnomah","May",0,0,0
2016,"CRAYFISH_2016.pdf","Crayfish","Multnomah","November",0,0,0
2016,"CRAYFISH_2016.pdf","Crayfish","Multnomah","October",0,0,0
2016,"CRAYFISH_2016.pdf","Crayfish","Multnomah","September",0,0,0
2016,"CRAYFISH_2016.pdf","Crayfish","Washington","April",470,213.18844115496,940
2016,"CRAYFISH_2016.pdf","Crayfish","Washington","August",2836,1286.38812577759,6534
2016,"CRAYFISH_2016.pdf","Crayfish","Washington","December",0,0,0
2016,"CRAYFISH_2016.pdf","Crayfish","Washington","February",0,0,0
2016,"CRAYFISH_2016.pdf","Crayfish","Washington","January",0,0,0
2016,"CRAYFISH_2016.pdf","Crayfish","Washington","July",3647,1654.25158487689,7365
2016,"CRAYFISH_2016.pdf","Crayfish","Washington","June",4566,2071.10302619904,9442
2016,"CRAYFISH_2016.pdf","Crayfish","Washington","March",0,0,0
2016,"CRAYFISH_2016.pdf","Crayfish","Washington","May",1817,824.177441656515,3634
2016,"CRAYFISH_2016.pdf","Crayfish","Washington","November",0,0,0
2016,"CRAYFISH_2016.pdf","Crayfish","Washington","October",0,0,0
2016,"CRAYFISH_2016.pdf","Crayfish","Washington","September",1874,850.032210051904,5296
2016,"CRAYFISH_2016.pdf","Crayfish","Yamhill","April",0,0,0
2016,"CRAYFISH_2016.pdf","Crayfish","Yamhill","August",0,0,0
2016,"CRAYFISH_2016.pdf","Crayfish","Yamhill","December",0,0,0
2016,"CRAYFISH_2016.pdf","Crayfish","Yamhill","February",0,0,0
2016,"CRAYFISH_2016.pdf","Crayfish","Yamhill","January",0,0,0
2016,"CRAYFISH_2016.pdf","Crayfish","Yamhill","July",170,77.110712758177,340
2016,"CRAYFISH_2016.pdf","Crayfish","Yamhill","June",643,291.659931197105,1929
2016,"CRAYFISH_2016.pdf","Crayfish","Yamhill","March",0,0,0
2016,"CRAYFISH_2016.pdf","Crayfish","Yamhill","May",0,0,0
2016,"CRAYFISH_2016.pdf","Crayfish","Yamhill","November",0,0,0
2016,"CRAYFISH_2016.pdf","Crayfish","Yamhill","October",0,0,0
2016,"CRAYFISH_2016.pdf","Crayfish","Yamhill","September",0,0,0
2017,"CRAYFISH BY COUNTY 2017.pdf","Crayfish","Clackamas","April",0,0,0
2017,"CRAYFISH BY COUNTY 2017.pdf","Crayfish","Clackamas","August",2711,1229.68907227893,9471
2017,"CRAYFISH BY COUNTY 2017.pdf","Crayfish","Clackamas","December",0,0,0
2017,"CRAYFISH BY COUNTY 2017.pdf","Crayfish","Clackamas","February",0,0,0
2017,"CRAYFISH BY COUNTY 2017.pdf","Crayfish","Clackamas","January",0,0,0
2017,"CRAYFISH BY COUNTY 2017.pdf","Crayfish","Clackamas","July",2381,1080.00357104247,7916
2017,"CRAYFISH BY COUNTY 2017.pdf","Crayfish","Clackamas","June",98,44.4520579429491,306
2017,"CRAYFISH BY COUNTY 2017.pdf","Crayfish","Clackamas","March",0,0,0
2017,"CRAYFISH BY COUNTY 2017.pdf","Crayfish","Clackamas","May",0,0,0
2017,"CRAYFISH BY COUNTY 2017.pdf","Crayfish","Clackamas","November",0,0,0
2017,"CRAYFISH BY COUNTY 2017.pdf","Crayfish","Clackamas","October",365,165.561236216086,1267
2017,"CRAYFISH BY COUNTY 2017.pdf","Crayfish","Clackamas","September",1631,739.80925005051,5696
2017,"CRAYFISH BY COUNTY 2017.pdf","Crayfish","Clatsop","April",155,70.3068263383378,339
2017,"CRAYFISH BY COUNTY 2017.pdf","Crayfish","Clatsop","August",2879,1305.89260018113,7857
2017,"CRAYFISH BY COUNTY 2017.pdf","Crayfish","Clatsop","December",0,0,0
2017,"CRAYFISH BY COUNTY 2017.pdf","Crayfish","Clatsop","February",0,0,0
2017,"CRAYFISH BY COUNTY 2017.pdf","Crayfish","Clatsop","January",0,0,0
2017,"CRAYFISH BY COUNTY 2017.pdf","Crayfish","Clatsop","July",3955,1793.95805269759,10349
2017,"CRAYFISH BY COUNTY 2017.pdf","Crayfish","Clatsop","June",2003,908.545633262521,5210
2017,"CRAYFISH BY COUNTY 2017.pdf","Crayfish","Clatsop","March",0,0,0
2017,"CRAYFISH BY COUNTY 2017.pdf","Crayfish","Clatsop","May",1050,476.27204938874,2228
2017,"CRAYFISH BY COUNTY 2017.pdf","Crayfish","Clatsop","November",0,0,0
2017,"CRAYFISH BY COUNTY 2017.pdf","Crayfish","Clatsop","October",7896,3581.56581140333,21143
2017,"CRAYFISH BY COUNTY 2017.pdf","Crayfish","Clatsop","September",6078,2756.93477731882,16844
2017,"CRAYFISH BY COUNTY 2017.pdf","Crayfish","Columbia","April",0,0,0
2017,"CRAYFISH BY COUNTY 2017.pdf","Crayfish","Columbia","August",1060,480.807973668633,3171
2017,"CRAYFISH BY COUNTY 2017.pdf","Crayfish","Columbia","December",0,0,0
2017,"CRAYFISH BY COUNTY 2017.pdf","Crayfish","Columbia","February",0,0,0
2017,"CRAYFISH BY COUNTY 2017.pdf","Crayfish","Columbia","January",0,0,0
2017,"CRAYFISH BY COUNTY 2017.pdf","Crayfish","Columbia","July",249,112.94451456933,790
2017,"CRAYFISH BY COUNTY 2017.pdf","Crayfish","Columbia","June",368,166.922013500054,1104
2017,"CRAYFISH BY COUNTY 2017.pdf","Crayfish","Columbia","March",0,0,0
2017,"CRAYFISH BY COUNTY 2017.pdf","Crayfish","Columbia","May",0,0,0
2017,"CRAYFISH BY COUNTY 2017.pdf","Crayfish","Columbia","November",0,0,0
2017,"CRAYFISH BY COUNTY 2017.pdf","Crayfish","Columbia","October",1929,874.979793591314,6117
2017,"CRAYFISH BY COUNTY 2017.pdf","Crayfish","Columbia","September",2887,1309.52133960504,9632
2017,"CRAYFISH BY COUNTY 2017.pdf","Crayfish","Crook","April",0,0,0
2017,"CRAYFISH BY COUNTY 2017.pdf","Crayfish","Crook","August",1562,708.51137251925,5467
2017,"CRAYFISH BY COUNTY 2017.pdf","Crayfish","Crook","December",0,0,0
2017,"CRAYFISH BY COUNTY 2017.pdf","Crayfish","Crook","February",0,0,0
2017,"CRAYFISH BY COUNTY 2017.pdf","Crayfish","Crook","January",0,0,0
2017,"CRAYFISH BY COUNTY 2017.pdf","Crayfish","Crook","July",1201,544.764506015121,3680
2017,"CRAYFISH BY COUNTY 2017.pdf","Crayfish","Crook","June",670,303.906926752815,2010
2017,"CRAYFISH BY COUNTY 2017.pdf","Crayfish","Crook","March",0,0,0
2017,"CRAYFISH BY COUNTY 2017.pdf","Crayfish","Crook","May",0,0,0
2017,"CRAYFISH BY COUNTY 2017.pdf","Crayfish","Crook","November",0,0,0
2017,"CRAYFISH BY COUNTY 2017.pdf","Crayfish","Crook","October",0,0,0
2017,"CRAYFISH BY COUNTY 2017.pdf","Crayfish","Crook","September",627,284.402452349276,2195
2017,"CRAYFISH BY COUNTY 2017.pdf","Crayfish","Jefferson","April",1620,734.819733342628,4819
2017,"CRAYFISH BY COUNTY 2017.pdf","Crayfish","Jefferson","August",7498,3401.03602506359,18012
2017,"CRAYFISH BY COUNTY 2017.pdf","Crayfish","Jefferson","December",0,0,0
2017,"CRAYFISH BY COUNTY 2017.pdf","Crayfish","Jefferson","February",0,0,0
2017,"CRAYFISH BY COUNTY 2017.pdf","Crayfish","Jefferson","January",0,0,0
2017,"CRAYFISH BY COUNTY 2017.pdf","Crayfish","Jefferson","July",13513,6129.39447941909,33406
2017,"CRAYFISH BY COUNTY 2017.pdf","Crayfish","Jefferson","June",9432,4278.28378079485,20403
2017,"CRAYFISH BY COUNTY 2017.pdf","Crayfish","Jefferson","March",0,0,0
2017,"CRAYFISH BY COUNTY 2017.pdf","Crayfish","Jefferson","May",7875,3572.04037041555,17541
2017,"CRAYFISH BY COUNTY 2017.pdf","Crayfish","Jefferson","November",0,0,0
2017,"CRAYFISH BY COUNTY 2017.pdf","Crayfish","Jefferson","October",341,154.675017944343,1141
2017,"CRAYFISH BY COUNTY 2017.pdf","Crayfish","Jefferson","September",2833,1285.02734849362,8408
2017,"CRAYFISH BY COUNTY 2017.pdf","Crayfish","Washington","April",0,0,0
2017,"CRAYFISH BY COUNTY 2017.pdf","Crayfish","Washington","August",2395,1086.35386503432,5988
2017,"CRAYFISH BY COUNTY 2017.pdf","Crayfish","Washington","December",0,0,0
2017,"CRAYFISH BY COUNTY 2017.pdf","Crayfish","Washington","February",0,0,0
2017,"CRAYFISH BY COUNTY 2017.pdf","Crayfish","Washington","January",0,0,0
2017,"CRAYFISH BY COUNTY 2017.pdf","Crayfish","Washington","July",2573,1167.09331721641,6433
2017,"CRAYFISH BY COUNTY 2017.pdf","Crayfish","Washington","June",3190,1446.95984528579,7975
2017,"CRAYFISH BY COUNTY 2017.pdf","Crayfish","Washington","March",0,0,0
2017,"CRAYFISH BY COUNTY 2017.pdf","Crayfish","Washington","May",1125,510.291481487936,2813
2017,"CRAYFISH BY COUNTY 2017.pdf","Crayfish","Washington","November",0,0,0
2017,"CRAYFISH BY COUNTY 2017.pdf","Crayfish","Washington","October",46,20.8652516875067,138
2017,"CRAYFISH BY COUNTY 2017.pdf","Crayfish","Washington","September",1028,466.293015972976,2570
2017,"CRAYFISH BY COUNTY 2017.pdf","Crayfish","Yamhill","April",0,0,0
2017,"CRAYFISH BY COUNTY 2017.pdf","Crayfish","Yamhill","August",400,181.436971195711,1000
2017,"CRAYFISH BY COUNTY 2017.pdf","Crayfish","Yamhill","December",0,0,0
2017,"CRAYFISH BY COUNTY 2017.pdf","Crayfish","Yamhill","February",0,0,0
2017,"CRAYFISH BY COUNTY 2017.pdf","Crayfish","Yamhill","January",0,0,0
2017,"CRAYFISH BY COUNTY 2017.pdf","Crayfish","Yamhill","July",300,136.077728396783,750
2017,"CRAYFISH BY COUNTY 2017.pdf","Crayfish","Yamhill","June",1163,527.527993751528,3058
2017,"CRAYFISH BY COUNTY 2017.pdf","Crayfish","Yamhill","March",0,0,0
2017,"CRAYFISH BY COUNTY 2017.pdf","Crayfish","Yamhill","May",0,0,0
2017,"CRAYFISH BY COUNTY 2017.pdf","Crayfish","Yamhill","November",0,0,0
2017,"CRAYFISH BY COUNTY 2017.pdf","Crayfish","Yamhill","October",2173,985.656346020697,5966
2017,"CRAYFISH BY COUNTY 2017.pdf","Crayfish","Yamhill","September",2889,1310.42852446102,7856
2018,"FRESH WATER BY COUNTY.pdf","Crayfish","Clackamas","April",0,0,0
2018,"FRESH WATER BY COUNTY.pdf","Crayfish","Clackamas","August",1300,589.670156386059,5200
2018,"FRESH WATER BY COUNTY.pdf","Crayfish","Clackamas","December",0,0,0
2018,"FRESH WATER BY COUNTY.pdf","Crayfish","Clackamas","February",0,0,0
2018,"FRESH WATER BY COUNTY.pdf","Crayfish","Clackamas","January",0,0,0
2018,"FRESH WATER BY COUNTY.pdf","Crayfish","Clackamas","July",2229,1011.0575219881,8095
2018,"FRESH WATER BY COUNTY.pdf","Crayfish","Clackamas","June",87,39.462541235067,261
2018,"FRESH WATER BY COUNTY.pdf","Crayfish","Clackamas","March",0,0,0
2018,"FRESH WATER BY COUNTY.pdf","Crayfish","Clackamas","May",53,24.0403986834316,159
2018,"FRESH WATER BY COUNTY.pdf","Crayfish","Clackamas","November",0,0,0
2018,"FRESH WATER BY COUNTY.pdf","Crayfish","Clackamas","October",0,0,0
2018,"FRESH WATER BY COUNTY.pdf","Crayfish","Clackamas","September",868,393.718227494692,3472
2018,"FRESH WATER BY COUNTY.pdf","Crayfish","Clatsop","April",0,0,0
2018,"FRESH WATER BY COUNTY.pdf","Crayfish","Clatsop","August",7529,3415.09739033126,22587
2018,"FRESH WATER BY COUNTY.pdf","Crayfish","Clatsop","December",0,0,0
2018,"FRESH WATER BY COUNTY.pdf","Crayfish","Clatsop","February",0,0,0
2018,"FRESH WATER BY COUNTY.pdf","Crayfish","Clatsop","January",0,0,0
2018,"FRESH WATER BY COUNTY.pdf","Crayfish","Clatsop","July",2377,1078.18920133051,6105
2018,"FRESH WATER BY COUNTY.pdf","Crayfish","Clatsop","June",725,328.854510292225,1973
2018,"FRESH WATER BY COUNTY.pdf","Crayfish","Clatsop","March",0,0,0
2018,"FRESH WATER BY COUNTY.pdf","Crayfish","Clatsop","May",0,0,0
2018,"FRESH WATER BY COUNTY.pdf","Crayfish","Clatsop","November",0,0,0
2018,"FRESH WATER BY COUNTY.pdf","Crayfish","Clatsop","October",11373,5158.70668352204,33050
2018,"FRESH WATER BY COUNTY.pdf","Crayfish","Clatsop","September",11732,5321.54636517019,36529
2018,"FRESH WATER BY COUNTY.pdf","Crayfish","Columbia","April",0,0,0
2018,"FRESH WATER BY COUNTY.pdf","Crayfish","Columbia","August",1158,525.260031611582,4381
2018,"FRESH WATER BY COUNTY.pdf","Crayfish","Columbia","December",0,0,0
2018,"FRESH WATER BY COUNTY.pdf","Crayfish","Columbia","February",0,0,0
2018,"FRESH WATER BY COUNTY.pdf","Crayfish","Columbia","January",0,0,0
2018,"FRESH WATER BY COUNTY.pdf","Crayfish","Columbia","July",622,282.13449020933,2101
2018,"FRESH WATER BY COUNTY.pdf","Crayfish","Columbia","June",494,224.074659426703,1638
2018,"FRESH WATER BY COUNTY.pdf","Crayfish","Columbia","March",0,0,0
2018,"FRESH WATER BY COUNTY.pdf","Crayfish","Columbia","May",0,0,0
2018,"FRESH WATER BY COUNTY.pdf","Crayfish","Columbia","November",0,0,0
2018,"FRESH WATER BY COUNTY.pdf","Crayfish","Columbia","October",6026,2733.34797106338,20609
2018,"FRESH WATER BY COUNTY.pdf","Crayfish","Columbia","September",2268,1028.74762667968,8496
2018,"FRESH WATER BY COUNTY.pdf","Crayfish","Crook","April",0,0,0
2018,"FRESH WATER BY COUNTY.pdf","Crayfish","Crook","August",290,131.54180411689,1015
2018,"FRESH WATER BY COUNTY.pdf","Crayfish","Crook","December",0,0,0
2018,"FRESH WATER BY COUNTY.pdf","Crayfish","Crook","February",0,0,0
2018,"FRESH WATER BY COUNTY.pdf","Crayfish","Crook","January",0,0,0
2018,"FRESH WATER BY COUNTY.pdf","Crayfish","Crook","July",888,402.790076054477,3108
2018,"FRESH WATER BY COUNTY.pdf","Crayfish","Crook","June",273,123.830732841072,956
2018,"FRESH WATER BY COUNTY.pdf","Crayfish","Crook","March",0,0,0
2018,"FRESH WATER BY COUNTY.pdf","Crayfish","Crook","May",0,0,0
2018,"FRESH WATER BY COUNTY.pdf","Crayfish","Crook","November",0,0,0
2018,"FRESH WATER BY COUNTY.pdf","Crayfish","Crook","October",0,0,0
2018,"FRESH WATER BY COUNTY.pdf","Crayfish","Crook","September",0,0,0
2018,"FRESH WATER BY COUNTY.pdf","Crayfish","Jefferson","April",401,181.8905636237,1404
2018,"FRESH WATER BY COUNTY.pdf","Crayfish","Jefferson","August",6004,2723.36893764761,22248
2018,"FRESH WATER BY COUNTY.pdf","Crayfish","Jefferson","December",0,0,0
2018,"FRESH WATER BY COUNTY.pdf","Crayfish","Jefferson","February",0,0,0
2018,"FRESH WATER BY COUNTY.pdf","Crayfish","Jefferson","January",0,0,0
2018,"FRESH WATER BY COUNTY.pdf","Crayfish","Jefferson","July",6657,3019.56479312461,23482
2018,"FRESH WATER BY COUNTY.pdf","Crayfish","Jefferson","June",3993,1811.19456496118,13971
2018,"FRESH WATER BY COUNTY.pdf","Crayfish","Jefferson","March",0,0,0
2018,"FRESH WATER BY COUNTY.pdf","Crayfish","Jefferson","May",1579,716.222443795067,5527
2018,"FRESH WATER BY COUNTY.pdf","Crayfish","Jefferson","November",0,0,0
2018,"FRESH WATER BY COUNTY.pdf","Crayfish","Jefferson","October",668,302.999741896837,2512
2018,"FRESH WATER BY COUNTY.pdf","Crayfish","Jefferson","September",4245,1925.49985681448,16218
2018,"FRESH WATER BY COUNTY.pdf","Crayfish","Multnomah","April",0,0,0
2018,"FRESH WATER BY COUNTY.pdf","Crayfish","Multnomah","August",0,0,0
2018,"FRESH WATER BY COUNTY.pdf","Crayfish","Multnomah","December",0,0,0
2018,"FRESH WATER BY COUNTY.pdf","Crayfish","Multnomah","February",0,0,0
2018,"FRESH WATER BY COUNTY.pdf","Crayfish","Multnomah","January",0,0,0
2018,"FRESH WATER BY COUNTY.pdf","Crayfish","Multnomah","July",437,198.219891031314,1376
2018,"FRESH WATER BY COUNTY.pdf","Crayfish","Multnomah","June",0,0,0
2018,"FRESH WATER BY COUNTY.pdf","Crayfish","Multnomah","March",0,0,0
2018,"FRESH WATER BY COUNTY.pdf","Crayfish","Multnomah","May",0,0,0
2018,"FRESH WATER BY COUNTY.pdf","Crayfish","Multnomah","November",0,0,0
2018,"FRESH WATER BY COUNTY.pdf","Crayfish","Multnomah","October",0,0,0
2018,"FRESH WATER BY COUNTY.pdf","Crayfish","Multnomah","September",0,0,0
2018,"FRESH WATER BY COUNTY.pdf","Crayfish","Wasco","April",0,0,0
2018,"FRESH WATER BY COUNTY.pdf","Crayfish","Wasco","August",0,0,0
2018,"FRESH WATER BY COUNTY.pdf","Crayfish","Wasco","December",0,0,0
2018,"FRESH WATER BY COUNTY.pdf","Crayfish","Wasco","February",0,0,0
2018,"FRESH WATER BY COUNTY.pdf","Crayfish","Wasco","January",0,0,0
2018,"FRESH WATER BY COUNTY.pdf","Crayfish","Wasco","July",0,0,0
2018,"FRESH WATER BY COUNTY.pdf","Crayfish","Wasco","June",54,24.4939911114209,162
2018,"FRESH WATER BY COUNTY.pdf","Crayfish","Wasco","March",0,0,0
2018,"FRESH WATER BY COUNTY.pdf","Crayfish","Wasco","May",0,0,0
2018,"FRESH WATER BY COUNTY.pdf","Crayfish","Wasco","November",0,0,0
2018,"FRESH WATER BY COUNTY.pdf","Crayfish","Wasco","October",0,0,0
2018,"FRESH WATER BY COUNTY.pdf","Crayfish","Wasco","September",0,0,0
2018,"FRESH WATER BY COUNTY.pdf","Crayfish","Washington","April",0,0,0
2018,"FRESH WATER BY COUNTY.pdf","Crayfish","Washington","August",1225,555.650724286863,3675
2018,"FRESH WATER BY COUNTY.pdf","Crayfish","Washington","December",0,0,0
2018,"FRESH WATER BY COUNTY.pdf","Crayfish","Washington","February",0,0,0
2018,"FRESH WATER BY COUNTY.pdf","Crayfish","Washington","January",0,0,0
2018,"FRESH WATER BY COUNTY.pdf","Crayfish","Washington","July",795,360.605980251475,2013
2018,"FRESH WATER BY COUNTY.pdf","Crayfish","Washington","June",5924,2687.08154340847,14821
2018,"FRESH WATER BY COUNTY.pdf","Crayfish","Washington","March",0,0,0
2018,"FRESH WATER BY COUNTY.pdf","Crayfish","Washington","May",1760,798.322673261126,4400
2018,"FRESH WATER BY COUNTY.pdf","Crayfish","Washington","November",0,0,0
2018,"FRESH WATER BY COUNTY.pdf","Crayfish","Washington","October",0,0,0
2018,"FRESH WATER BY COUNTY.pdf","Crayfish","Washington","September",1915,868.629499599464,5745
2018,"FRESH WATER BY COUNTY.pdf","Crayfish","Yamhill","April",0,0,0
2018,"FRESH WATER BY COUNTY.pdf","Crayfish","Yamhill","August",1565,709.872149803218,4695
2018,"FRESH WATER BY COUNTY.pdf","Crayfish","Yamhill","December",0,0,0
2018,"FRESH WATER BY COUNTY.pdf","Crayfish","Yamhill","February",0,0,0
2018,"FRESH WATER BY COUNTY.pdf","Crayfish","Yamhill","January",0,0,0
2018,"FRESH WATER BY COUNTY.pdf","Crayfish","Yamhill","July",895,405.965223050402,2238
2018,"FRESH WATER BY COUNTY.pdf","Crayfish","Yamhill","June",815,369.67782881126,2038
2018,"FRESH WATER BY COUNTY.pdf","Crayfish","Yamhill","March",0,0,0
2018,"FRESH WATER BY COUNTY.pdf","Crayfish","Yamhill","May",0,0,0
2018,"FRESH WATER BY COUNTY.pdf","Crayfish","Yamhill","November",0,0,0
2018,"FRESH WATER BY COUNTY.pdf","Crayfish","Yamhill","October",0,0,0
2018,"FRESH WATER BY COUNTY.pdf","Crayfish","Yamhill","September",335,151.953463376408,1005
